1;1;Teste Automatizado Um;77175448490;19/02/1952;M;64057400;11987046325;teste1@teste1.com.br;teste1@teste1.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
2;0;Teste Automatizado Dois;77175448490;25/01/1932;M;64057400;11987046325;teste2@teste2.com.br;teste2@teste2.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
3;1;Teste Automatizado Tres;77175448490;25/02/1932;F;64057400;11987043265;teste3@teste3.com.br;teste3@teste3.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
4;1;Teste Automatizado Quatro;77175448490;26/02/1932;M;64057400;11987043265;teste4@teste4.com.br;teste4@teste4.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
5;0;Teste Automatizado Cinco;77175448490;27/02/1932;F;64057400;11987043265;teste5@teste5.com.br;teste5@teste5.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
6;1;Teste Automatizado Seis;77175448490;28/02/1932;F;64057400;11987043265;teste6@teste6.com.br;teste6@teste6.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
7;1;Teste Automatizado Sete;77175448490;29/02/1932;F;64057400;11987043265;teste7@teste7.com.br;teste7@teste7.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
8;1;Teste Automatizado Oito;77175448490;01/03/1932;F;64057400;11987043265;teste8@teste8.com.br;teste8@teste8.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
9;1;Teste Automatizado Nove;77175448490;02/03/1932;F;64057400;11987043265;teste9@teste9.com.br;teste9@teste9.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
10;1;Teste Automatizado Dez;77175448490;03/03/1932;F;64057400;11987043265;teste10@teste10.com.br;teste10@teste10.com.br;Sim;Sim;Sim;Sim;Sim;Sim;2;Sim;Sim;Sim;Sim;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19
